gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Specc1,Cops3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000019517,Specc1,Cops3
Specc1,Mapk7,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.191,0.21,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000078087,Specc1,Mapk7
Ubb,Mfap4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.209,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000070848,Ubc,Mfap4
Gas7,Rnf112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.209,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000056464,Gas7,Rnf112
Gas7,Flcn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.208,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000091696,Gas7,Flcn
Gas7,Pmp22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.207,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000018361,Gas7,Pmp22
Gas7,Trim11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.207,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000090749,Gas7,Trim11
Alox12b,Aloxe3,0.0,0.0,0.018936,0.0,0.0,0.165,0.0,0.03168,0.206,string:10090.ENSMUSP00000035250,string:10090.ENSMUSP00000021268,Alox12b,Aloxe3
Myh8,Zkscan6,0.0,0.0,0.0,0.0,0.08,0.073,0.0,0.142,0.205,string:10090.ENSMUSP00000019625,string:10090.ENSMUSP00000018491,Myh8,Zkscan6
B9d1,Tmem11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.204,string:10090.ENSMUSP00000099717,string:10090.ENSMUSP00000059494,B9d1,Tmem11
Igtp,Cops3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.204,string:10090.ENSMUSP00000047356,string:10090.ENSMUSP00000019517,Igtp,Cops3
Rai1,Cops3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.203,string:10090.ENSMUSP00000070896,string:10090.ENSMUSP00000019517,Rai1,Cops3
Usp22,Myh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.203,string:10090.ENSMUSP00000102750,string:10090.ENSMUSP00000018637,Atxn7l3,Myh1
Llgl1,Snap47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.199,string:10090.ENSMUSP00000060749,string:10090.ENSMUSP00000010038,Llgl1,Snap47
Ubb,Top3a,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.197,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000002891,Ubc,Top3a
Ubb,Arf1,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.197,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000035800,Ubc,Smap2
Gas7,Ntn1,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.141,0.196,string:10090.ENSMUSP00000104322,string:10090.ENSMUSP00000023600,Gas7,Robo1
Guk1,Llgl1,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.14,0.194,string:10090.ENSMUSP00000127566,string:10090.ENSMUSP00000060749,Guk1,Llgl1
Mapk7,Wnt3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000010044,Mapk7,Wnt3a
Specc1,Llgl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000060749,Specc1,Llgl1
Myh4,Zkscan6,0.0,0.0,0.0,0.0,0.08,0.073,0.0,0.13,0.193,string:10090.ENSMUSP00000018632,string:10090.ENSMUSP00000018491,Myh4,Zkscan6
Mrpl55,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.192,string:10090.ENSMUSP00000048814,string:10090.ENSMUSP00000002891,Mrpl55,Top3a
Specc1,Alkbh5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,string:10090.ENSMUSP00000104349,string:10090.ENSMUSP00000049116,Specc1,Alkbh5
Pmp22,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,string:10090.ENSMUSP00000018361,string:10090.ENSMUSP00000002891,Pmp22,Top3a
Elac2,Shmt1,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,string:10090.ENSMUSP00000071788,string:10090.ENSMUSP00000018744,Elac2,Shmt1
Guk1,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,string:10090.ENSMUSP00000127566,string:10090.ENSMUSP00000018744,Guk1,Shmt1
Mfap4,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.186,string:10090.ENSMUSP00000070848,string:10090.ENSMUSP00000018744,Mfap4,Shmt1
Guk1,Prpsap2,0.068,0.0,0.0,0.0,0.071,0.0,0.0,0.133,0.183,string:10090.ENSMUSP00000127566,string:10090.ENSMUSP00000004955,Guk1,Prpsap2
